FIPS,County,State,Cases - last 7 days per 100k,% total pop fully vaccinated,Vaccination county reporting completeness,bivairate_colorCode,vaxRate_colorCode,caseRate_colorCode
50019,Orleans County,VT,170.14,49.5,73.6,#65C7A6,#65C7A6,#E6E6E6
50021,Rutland County,VT,197.63,59.8,73.6,#65C7A6,#65C7A6,#E6E6E6
50023,Washington County,VT,256.81,39.7,73.6,#85B0BC,#8FD3C2,#DCB2BD
50025,Windham County,VT,184.74,57.6,73.6,#65C7A6,#65C7A6,#E6E6E6
50027,Windsor County,VT,156.19,43.5,73.6,#8FD3C2,#8FD3C2,#E6E6E6
51001,Accomack County,VA,303.26,55.3,51.3,#5AACA4,#65C7A6,#DCB2BD
51003,Albemarle County,VA,213.12,22.8,51.3,#E6E6E6,#E6E6E6,#E6E6E6
51005,Alleghany County,VA,511.44,3.9,51.3,#D47A91,#E6E6E6,#D47A91
51007,Amelia County,VA,266.26,1.5,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51009,Amherst County,VA,778.36,28.6,51.3,#CD334C,#E6E6E6,#CD334C
51011,Appomattox County,VA,691.35,1.5,51.3,#CD334C,#E6E6E6,#CD334C
51013,Arlington County,VA,130.47,37.9,51.3,#BDDFD6,#BDDFD6,#E6E6E6
51015,Augusta County,VA,827.18,22.6,51.3,#CD334C,#E6E6E6,#CD334C
51017,Bath County,VA,409.93,16.1,51.3,#D47A91,#E6E6E6,#D47A91
51019,Bedford County,VA,617.74,19.4,51.3,#CD334C,#E6E6E6,#CD334C
51021,Bland County,VA,1162.42,7,51.3,#CD334C,#E6E6E6,#CD334C
51023,Botetourt County,VA,305.22,17.2,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51025,Brunswick County,VA,227.96,31.7,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51027,Buchanan County,VA,133.31,30.3,51.3,#E6E6E6,#E6E6E6,#E6E6E6
51029,Buckingham County,VA,244.93,9.6,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51031,Campbell County,VA,570.28,15.6,51.3,#CD334C,#E6E6E6,#CD334C
51033,Caroline County,VA,367.78,9.7,51.3,#D47A91,#E6E6E6,#D47A91
51035,Carroll County,VA,298.75,8.6,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51036,Charles City County,VA,157.98,3.6,51.3,#E6E6E6,#E6E6E6,#E6E6E6
51037,Charlotte County,VA,336.7,10.1,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51041,Chesterfield County,VA,298.18,28.8,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51043,Clarke County,VA,198.37,46,51.3,#8FD3C2,#8FD3C2,#E6E6E6
51045,Craig County,VA,370.3,1.8,51.3,#D47A91,#E6E6E6,#D47A91
51047,Culpeper County,VA,317.46,12,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51049,Cumberland County,VA,221.51,6.2,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51051,Dickenson County,VA,474.93,29.2,51.3,#D47A91,#E6E6E6,#D47A91
51053,Dinwiddie County,VA,276.77,23.8,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51057,Essex County,VA,283.03,13.5,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51059,Fairfax County,VA,107.97,53.5,51.3,#65C7A6,#65C7A6,#E6E6E6
51061,Fauquier County,VA,242.9,34.5,51.3,#B2B0BC,#BDDFD6,#DCB2BD
51063,Floyd County,VA,330.18,4.8,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51065,Fluvanna County,VA,267.69,41.1,51.3,#85B0BC,#8FD3C2,#DCB2BD
51067,Franklin County,VA,317.62,23.8,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51069,Frederick County,VA,357.17,18,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51071,Giles County,VA,819.38,17.1,51.3,#CD334C,#E6E6E6,#CD334C
51073,Gloucester County,VA,479.28,48.2,51.3,#42728B,#65C7A6,#D47A91
51075,Goochland County,VA,168.4,38.7,51.3,#BDDFD6,#BDDFD6,#E6E6E6
51077,Grayson County,VA,392.28,20.2,51.3,#D47A91,#E6E6E6,#D47A91
51079,Greene County,VA,454.11,2.8,51.3,#D47A91,#E6E6E6,#D47A91
51081,Greensville County,VA,149.96,5.4,51.3,#E6E6E6,#E6E6E6,#E6E6E6
51083,Halifax County,VA,253.61,17.5,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51085,Hanover County,VA,261.68,29.3,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51087,Henrico County,VA,236.69,21.1,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51089,Henry County,VA,350.1,14.9,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51091,Highland County,VA,502.28,51.3,51.3,#42728B,#65C7A6,#D47A91
51093,Isle of Wight County,VA,239.83,15.6,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51095,James City County,VA,291.42,7.9,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51097,King and Queen County,VA,370.11,27.1,51.3,#D47A91,#E6E6E6,#D47A91
51099,King George County,VA,406.17,13.7,51.3,#D47A91,#E6E6E6,#D47A91
51101,King William County,VA,367.39,31.6,51.3,#D47A91,#E6E6E6,#D47A91
51103,Lancaster County,VA,320.66,33.3,51.3,#B2B0BC,#BDDFD6,#DCB2BD
51105,Lee County,VA,559.28,39.1,51.3,#A52948,#BDDFD6,#CD334C
51107,Loudoun County,VA,111.24,46.8,51.3,#8FD3C2,#8FD3C2,#E6E6E6
51109,Louisa County,VA,247.4,3.1,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51111,Lunenburg County,VA,213.18,33.7,51.3,#BDDFD6,#BDDFD6,#E6E6E6
51113,Madison County,VA,339.34,41.5,51.3,#85B0BC,#8FD3C2,#DCB2BD
51115,Mathews County,VA,350.92,46.5,51.3,#85B0BC,#8FD3C2,#DCB2BD
51117,Mecklenburg County,VA,340.01,11,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51119,Middlesex County,VA,434.7,49.4,51.3,#42728B,#65C7A6,#D47A91
51121,Montgomery County,VA,302.43,24.9,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51125,Nelson County,VA,321.5,23.8,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51127,New Kent County,VA,268.5,22.5,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51131,Northampton County,VA,290.35,50.6,51.3,#5AACA4,#65C7A6,#DCB2BD
51133,Northumberland County,VA,330.72,23.1,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51135,Nottoway County,VA,393.91,16.3,51.3,#D47A91,#E6E6E6,#D47A91
51137,Orange County,VA,377.86,6,51.3,#D47A91,#E6E6E6,#D47A91
51139,Page County,VA,556.44,11.6,51.3,#CD334C,#E6E6E6,#CD334C
51141,Patrick County,VA,369.15,24.4,51.3,#D47A91,#E6E6E6,#D47A91
51143,Pittsylvania County,VA,445.7,20.4,51.3,#D47A91,#E6E6E6,#D47A91
51145,Powhatan County,VA,327.13,1.6,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51147,Prince Edward County,VA,214.89,2.4,51.3,#E6E6E6,#E6E6E6,#E6E6E6
51149,Prince George County,VA,312.88,22.9,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51153,Prince William County,VA,156.27,53.2,51.3,#65C7A6,#65C7A6,#E6E6E6
51155,Pulaski County,VA,379.11,18.1,51.3,#D47A91,#E6E6E6,#D47A91
51157,Rappahannock County,VA,203.53,23.5,51.3,#E6E6E6,#E6E6E6,#E6E6E6
51159,Richmond County,VA,421.15,8.7,51.3,#D47A91,#E6E6E6,#D47A91
51161,Roanoke County,VA,281.36,2.1,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51163,Rockbridge County,VA,314.54,14.1,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51165,Rockingham County,VA,319.71,12.4,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51167,Russell County,VA,714.66,28.2,51.3,#CD334C,#E6E6E6,#CD334C
51169,Scott County,VA,514.7,35.9,51.3,#AA778E,#BDDFD6,#D47A91
51171,Shenandoah County,VA,330.15,30.4,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51173,Smyth County,VA,491.63,27.6,51.3,#D47A91,#E6E6E6,#D47A91
51175,Southampton County,VA,221.2,7.9,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51177,Spotsylvania County,VA,337.7,11.4,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51179,Stafford County,VA,270.14,33.7,51.3,#B2B0BC,#BDDFD6,#DCB2BD
51181,Surry County,VA,171.29,34.4,51.3,#BDDFD6,#BDDFD6,#E6E6E6
51183,Sussex County,VA,224.03,9,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51185,Tazewell County,VA,554.26,26.7,51.3,#CD334C,#E6E6E6,#CD334C
51187,Warren County,VA,507.92,4.7,51.3,#D47A91,#E6E6E6,#D47A91
51191,Washington County,VA,550.8,37.3,51.3,#A52948,#BDDFD6,#CD334C
51193,Westmoreland County,VA,260.89,14.2,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51195,Wise County,VA,403.93,23.1,51.3,#D47A91,#E6E6E6,#D47A91
51197,Wythe County,VA,505.51,21.6,51.3,#D47A91,#E6E6E6,#D47A91
51199,York County,VA,225.54,39.5,51.3,#B2B0BC,#BDDFD6,#DCB2BD
51510,Alexandria city,VA,117.29,28.9,51.3,#E6E6E6,#E6E6E6,#E6E6E6
51520,Bristol city,VA,447.44,55,51.3,#42728B,#65C7A6,#D47A91
51530,Buena Vista city,VA,524.85,40,0,#797691,#8FD3C2,#D47A91
51540,Charlottesville city,VA,372.36,6.7,51.3,#D47A91,#E6E6E6,#D47A91
51550,Chesapeake city,VA,279.37,12.5,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51570,,,359,40,,#797691,#8FD3C2,#D47A91
51580,Covington city,VA,252.8,40,0,#85B0BC,#8FD3C2,#DCB2BD
51590,Danville city,VA,501.95,0.5,51.3,#D47A91,#E6E6E6,#D47A91
51595,Emporia city,VA,448.93,1.2,51.3,#D47A91,#E6E6E6,#D47A91
51600,,,359,40,,#797691,#8FD3C2,#D47A91
51610,Falls Church city,VA,116.3,6.1,51.3,#E6E6E6,#E6E6E6,#E6E6E6
51620,Franklin city,VA,439.31,40,0,#797691,#8FD3C2,#D47A91
51630,Fredericksburg city,VA,306.52,4.7,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51640,Galax city,VA,535.69,1.3,51.3,#D47A91,#E6E6E6,#D47A91
51650,Hampton city,VA,289.94,35.6,51.3,#B2B0BC,#BDDFD6,#DCB2BD
51660,Harrisonburg city,VA,507.39,4.2,51.3,#D47A91,#E6E6E6,#D47A91
51670,Hopewell city,VA,372.85,0.3,51.3,#D47A91,#E6E6E6,#D47A91
51678,Lexington city,VA,631.21,40,0,#6E1E45,#8FD3C2,#CD334C
51680,Lynchburg city,VA,1111.14,0.9,51.3,#CD334C,#E6E6E6,#CD334C
51683,Manassas city,VA,129,3,51.3,#E6E6E6,#E6E6E6,#E6E6E6
51685,,,359,40,,#797691,#8FD3C2,#D47A91
51690,Martinsville city,VA,278.8,0.7,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51700,Newport News city,VA,298.51,30.8,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51710,Norfolk city,VA,250.88,40.4,51.3,#85B0BC,#8FD3C2,#DCB2BD
51720,Norton city,VA,627.98,40,0,#6E1E45,#8FD3C2,#CD334C
51730,Petersburg city,VA,433.87,2.2,51.3,#D47A91,#E6E6E6,#D47A91
51735,Poquoson city,VA,391.17,40,0,#797691,#8FD3C2,#D47A91
51740,Portsmouth city,VA,362.3,63.5,51.3,#42728B,#65C7A6,#D47A91
51750,Radford city,VA,547.98,8,51.3,#CD334C,#E6E6E6,#CD334C
51760,Richmond city,VA,299.87,14.2,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51770,Roanoke city,VA,277.38,8.1,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51775,Salem city,VA,403.15,4.4,51.3,#D47A91,#E6E6E6,#D47A91
51790,Staunton city,VA,336.92,1.9,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51800,Suffolk city,VA,231.25,29,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51810,Virginia Beach city,VA,270.46,37.4,51.3,#B2B0BC,#BDDFD6,#DCB2BD
51820,Waynesboro city,VA,300.49,1.2,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51830,Williamsburg city,VA,320.98,3.1,51.3,#DCB2BD,#E6E6E6,#DCB2BD
51840,Winchester city,VA,341.9,3.5,51.3,#DCB2BD,#E6E6E6,#DCB2BD
53001,Adams County,WA,415.35,43.8,96.2,#797691,#8FD3C2,#D47A91
53003,Asotin County,WA,402.98,34.3,96.2,#AA778E,#BDDFD6,#D47A91
53005,Benton County,WA,537.7,47.8,96.2,#797691,#8FD3C2,#D47A91
53007,Chelan County,WA,472.8,58.4,96.2,#42728B,#65C7A6,#D47A91
53009,Clallam County,WA,504.33,59.9,96.2,#42728B,#65C7A6,#D47A91
53011,Clark County,WA,253.56,55.2,96.2,#5AACA4,#65C7A6,#DCB2BD
53013,Columbia County,WA,451.69,39.2,96.2,#AA778E,#BDDFD6,#D47A91
53015,Cowlitz County,WA,493.7,50.8,96.2,#42728B,#65C7A6,#D47A91
53017,Douglas County,WA,561.84,50.3,96.2,#2C1843,#65C7A6,#CD334C
53019,Ferry County,WA,327.78,46.4,96.2,#85B0BC,#8FD3C2,#DCB2BD
53021,Franklin County,WA,707.82,40.1,96.2,#6E1E45,#8FD3C2,#CD334C
53023,,,359,40,,#797691,#8FD3C2,#D47A91
53025,Grant County,WA,530.02,45,96.2,#797691,#8FD3C2,#D47A91
53027,Grays Harbor County,WA,460.96,50.3,96.2,#42728B,#65C7A6,#D47A91
53029,Island County,WA,132.72,56.5,96.2,#65C7A6,#65C7A6,#E6E6E6
53031,Jefferson County,WA,282.42,69.3,96.2,#5AACA4,#65C7A6,#DCB2BD
53033,King County,WA,166.15,70.2,96.2,#65C7A6,#65C7A6,#E6E6E6
53035,Kitsap County,WA,285.48,55.4,96.2,#5AACA4,#65C7A6,#DCB2BD
53037,Kittitas County,WA,196.1,47.1,96.2,#8FD3C2,#8FD3C2,#E6E6E6
53039,Klickitat County,WA,356.74,42.1,96.2,#85B0BC,#8FD3C2,#DCB2BD
53041,Lewis County,WA,629.44,43.5,96.2,#6E1E45,#8FD3C2,#CD334C
53043,Lincoln County,WA,758.75,43.5,96.2,#6E1E45,#8FD3C2,#CD334C
53045,Mason County,WA,359.45,50.3,96.2,#42728B,#65C7A6,#D47A91
53047,Okanogan County,WA,563.41,58.4,96.2,#2C1843,#65C7A6,#CD334C
53049,Pacific County,WA,289.26,48,96.2,#5AACA4,#65C7A6,#DCB2BD
53051,Pend Oreille County,WA,502.77,33.1,96.2,#AA778E,#BDDFD6,#D47A91
53053,Pierce County,WA,326.31,54.1,96.2,#5AACA4,#65C7A6,#DCB2BD
53055,San Juan County,WA,85.31,72.4,96.2,#65C7A6,#65C7A6,#E6E6E6
53057,Skagit County,WA,297.2,57.4,96.2,#5AACA4,#65C7A6,#DCB2BD
53059,Skamania County,WA,264.83,34.9,96.2,#B2B0BC,#BDDFD6,#DCB2BD
53061,Snohomish County,WA,224.55,61.2,96.2,#5AACA4,#65C7A6,#DCB2BD
53063,Spokane County,WA,445.3,51.8,96.2,#42728B,#65C7A6,#D47A91
53065,Stevens County,WA,623.32,32.5,96.2,#A52948,#BDDFD6,#CD334C
53067,Thurston County,WA,231.64,56,96.2,#5AACA4,#65C7A6,#DCB2BD
53069,,,359,40,,#797691,#8FD3C2,#D47A91
53071,Walla Walla County,WA,424.62,53.6,96.2,#42728B,#65C7A6,#D47A91
53073,Whatcom County,WA,225.08,66.5,96.2,#5AACA4,#65C7A6,#DCB2BD
53075,Whitman County,WA,263.45,40.3,96.2,#85B0BC,#8FD3C2,#DCB2BD
53077,Yakima County,WA,426.91,50.1,96.2,#42728B,#65C7A6,#D47A91
54001,Barbour County,WV,669.06,6.3,58,#CD334C,#E6E6E6,#CD334C
54003,Berkeley County,WV,375.09,29.3,58,#D47A91,#E6E6E6,#D47A91
54005,Boone County,WV,787.62,30.1,58,#CD334C,#E6E6E6,#CD334C
54007,Braxton County,WV,888.44,12,58,#CD334C,#E6E6E6,#CD334C
54009,Brooke County,WV,501.39,19.3,58,#D47A91,#E6E6E6,#D47A91
54011,Cabell County,WV,710.21,20.8,58,#CD334C,#E6E6E6,#CD334C
54013,Calhoun County,WV,1547.33,12.3,58,#CD334C,#E6E6E6,#CD334C
54015,Clay County,WV,1363.42,22.8,58,#CD334C,#E6E6E6,#CD334C
54017,Doddridge County,WV,1124.53,4,58,#CD334C,#E6E6E6,#CD334C
54019,Fayette County,WV,610.76,26,58,#CD334C,#E6E6E6,#CD334C
54021,Gilmer County,WV,434.62,39.5,58,#AA778E,#BDDFD6,#D47A91
54023,Grant County,WV,1020.06,13,58,#CD334C,#E6E6E6,#CD334C
54025,Greenbrier County,WV,724.14,33.6,58,#A52948,#BDDFD6,#CD334C
54027,Hampshire County,WV,591.15,20.9,58,#CD334C,#E6E6E6,#CD334C
54029,Hancock County,WV,433.88,19.8,58,#D47A91,#E6E6E6,#D47A91
54031,Hardy County,WV,871.08,22.9,58,#CD334C,#E6E6E6,#CD334C
54033,Harrison County,WV,655.7,20.6,58,#CD334C,#E6E6E6,#CD334C
54035,Jackson County,WV,545.91,16.8,58,#CD334C,#E6E6E6,#CD334C
54037,Jefferson County,WV,391.98,30.4,58,#D47A91,#E6E6E6,#D47A91
54039,Kanawha County,WV,506.95,30.6,58,#D47A91,#E6E6E6,#D47A91
54041,Lewis County,WV,1112.72,29.2,58,#CD334C,#E6E6E6,#CD334C
54043,Lincoln County,WV,749.67,16.1,58,#CD334C,#E6E6E6,#CD334C
54045,Logan County,WV,924.45,29.3,58,#CD334C,#E6E6E6,#CD334C
54047,McDowell County,WV,731.96,21.9,58,#CD334C,#E6E6E6,#CD334C
54049,Marion County,WV,517.19,8.8,58,#D47A91,#E6E6E6,#D47A91
54051,Marshall County,WV,592.84,9.8,58,#CD334C,#E6E6E6,#CD334C
54053,Mason County,WV,799.52,25.1,58,#CD334C,#E6E6E6,#CD334C
54055,Mercer County,WV,631.4,37.5,58,#A52948,#BDDFD6,#CD334C
54057,Mineral County,WV,722.05,32.5,58,#A52948,#BDDFD6,#CD334C
54059,Mingo County,WV,973.36,22.3,58,#CD334C,#E6E6E6,#CD334C
54061,Monongalia County,WV,327.61,15.4,58,#DCB2BD,#E6E6E6,#DCB2BD
54063,Monroe County,WV,903.95,25.6,58,#CD334C,#E6E6E6,#CD334C
54065,Morgan County,WV,536.79,3.5,58,#D47A91,#E6E6E6,#D47A91
54067,Nicholas County,WV,894.02,29.3,58,#CD334C,#E6E6E6,#CD334C
54069,Ohio County,WV,437.08,9.5,58,#D47A91,#E6E6E6,#D47A91
54071,Pendleton County,WV,717.46,35,58,#A52948,#BDDFD6,#CD334C
54073,Pleasants County,WV,790.88,10.1,58,#CD334C,#E6E6E6,#CD334C
54075,Pocahontas County,WV,497.15,23.3,58,#D47A91,#E6E6E6,#D47A91
54077,Preston County,WV,673.01,31.2,58,#CD334C,#E6E6E6,#CD334C
54079,Putnam County,WV,706.82,16.3,58,#CD334C,#E6E6E6,#CD334C
54081,Raleigh County,WV,737.45,21,58,#CD334C,#E6E6E6,#CD334C
54083,Randolph County,WV,1000.17,27.9,58,#CD334C,#E6E6E6,#CD334C
54085,Ritchie County,WV,1067.62,18.4,58,#CD334C,#E6E6E6,#CD334C
54087,Roane County,WV,774.4,4.9,58,#CD334C,#E6E6E6,#CD334C
54089,Summers County,WV,564.7,16.4,58,#CD334C,#E6E6E6,#CD334C
54091,Taylor County,WV,485.18,4.1,58,#D47A91,#E6E6E6,#D47A91
54093,Tucker County,WV,921.19,29.3,58,#CD334C,#E6E6E6,#CD334C
54095,Tyler County,WV,966.13,17.4,58,#CD334C,#E6E6E6,#CD334C
54097,Upshur County,WV,1116.81,8,58,#CD334C,#E6E6E6,#CD334C
54099,Wayne County,WV,637.02,29,58,#CD334C,#E6E6E6,#CD334C
54101,Webster County,WV,468.33,30,58,#D47A91,#E6E6E6,#D47A91
54103,Wetzel County,WV,803.19,9.9,58,#CD334C,#E6E6E6,#CD334C
54105,Wirt County,WV,790.24,4.2,58,#CD334C,#E6E6E6,#CD334C
54107,Wood County,WV,761.51,33.7,58,#A52948,#BDDFD6,#CD334C
54109,Wyoming County,WV,961.07,34.9,58,#A52948,#BDDFD6,#CD334C
55001,Adams County,WI,252.23,48.6,97,#5AACA4,#65C7A6,#DCB2BD
55003,Ashland County,WI,250.61,58.9,97,#5AACA4,#65C7A6,#DCB2BD
55005,Barron County,WI,466.36,45.6,97,#797691,#8FD3C2,#D47A91
55007,Bayfield County,WI,159.62,72.4,97,#65C7A6,#65C7A6,#E6E6E6
55009,Brown County,WI,222.27,54.1,97,#5AACA4,#65C7A6,#DCB2BD
55011,Buffalo County,WI,475.79,43.6,97,#797691,#8FD3C2,#D47A91
55013,Burnett County,WI,194.63,49.5,97,#65C7A6,#65C7A6,#E6E6E6
55015,Calumet County,WI,207.63,47.9,97,#8FD3C2,#8FD3C2,#E6E6E6
55017,Chippewa County,WI,354.17,48.5,97,#5AACA4,#65C7A6,#DCB2BD
55019,Clark County,WI,241.56,31.2,97,#DCB2BD,#E6E6E6,#DCB2BD
55021,Columbia County,WI,279.84,57.4,97,#5AACA4,#65C7A6,#DCB2BD
55023,Crawford County,WI,161.18,49.9,97,#65C7A6,#65C7A6,#E6E6E6
55025,Dane County,WI,129.87,71.7,97,#65C7A6,#65C7A6,#E6E6E6
55027,Dodge County,WI,218.58,43.7,97,#8FD3C2,#8FD3C2,#E6E6E6
55029,Door County,WI,253,68.6,97,#5AACA4,#65C7A6,#DCB2BD
55031,Douglas County,WI,166.86,36.6,97,#BDDFD6,#BDDFD6,#E6E6E6
55033,Dunn County,WI,339.45,41.9,97,#85B0BC,#8FD3C2,#DCB2BD
55035,Eau Claire County,WI,301.97,53.4,97,#5AACA4,#65C7A6,#DCB2BD
55037,Florence County,WI,302.68,40.2,97,#85B0BC,#8FD3C2,#DCB2BD
55039,Fond du Lac County,WI,236.94,46.6,97,#85B0BC,#8FD3C2,#DCB2BD
55041,Forest County,WI,499.78,50.2,97,#42728B,#65C7A6,#D47A91
55043,Grant County,WI,246.89,47.8,97,#85B0BC,#8FD3C2,#DCB2BD
55045,Green County,WI,243.51,55.5,97,#5AACA4,#65C7A6,#DCB2BD
55047,Green Lake County,WI,370.12,46.3,97,#797691,#8FD3C2,#D47A91
55049,Iowa County,WI,190.05,60.8,97,#65C7A6,#65C7A6,#E6E6E6
55051,Iron County,WI,228.59,50.9,97,#5AACA4,#65C7A6,#DCB2BD
55053,Jackson County,WI,247.06,42.1,97,#85B0BC,#8FD3C2,#DCB2BD
55055,Jefferson County,WI,143.92,48.8,97,#65C7A6,#65C7A6,#E6E6E6
55057,Juneau County,WI,221.08,44.8,97,#8FD3C2,#8FD3C2,#E6E6E6
55059,Kenosha County,WI,308.44,50.1,97,#5AACA4,#65C7A6,#DCB2BD
55061,Kewaunee County,WI,230.01,44.2,97,#85B0BC,#8FD3C2,#DCB2BD
55063,La Crosse County,WI,239.8,58.8,97,#5AACA4,#65C7A6,#DCB2BD
55065,Lafayette County,WI,156.02,52.1,97,#65C7A6,#65C7A6,#E6E6E6
55067,Langlade County,WI,375.21,46.3,97,#797691,#8FD3C2,#D47A91
55069,Lincoln County,WI,173.96,47.7,97,#8FD3C2,#8FD3C2,#E6E6E6
55071,Manitowoc County,WI,201.31,51.6,97,#65C7A6,#65C7A6,#E6E6E6
55073,Marathon County,WI,215.93,50.8,97,#65C7A6,#65C7A6,#E6E6E6
55075,Marinette County,WI,213.14,43.3,97,#8FD3C2,#8FD3C2,#E6E6E6
55077,Marquette County,WI,256.84,46.2,97,#85B0BC,#8FD3C2,#DCB2BD
55078,,,359,40,,#797691,#8FD3C2,#D47A91
55079,Milwaukee County,WI,216.34,52.4,97,#65C7A6,#65C7A6,#E6E6E6
55081,Monroe County,WI,272.41,44.2,97,#85B0BC,#8FD3C2,#DCB2BD
55083,Oconto County,WI,355.92,45.2,97,#85B0BC,#8FD3C2,#DCB2BD
55085,Oneida County,WI,143.28,57.6,97,#65C7A6,#65C7A6,#E6E6E6
55087,Outagamie County,WI,221.41,54.1,97,#5AACA4,#65C7A6,#DCB2BD
55089,Ozaukee County,WI,173.73,62,97,#65C7A6,#65C7A6,#E6E6E6
55091,Pepin County,WI,233.29,43.3,97,#85B0BC,#8FD3C2,#DCB2BD
55093,Pierce County,WI,191.79,38.2,97,#BDDFD6,#BDDFD6,#E6E6E6
55095,Polk County,WI,246.67,43.8,97,#85B0BC,#8FD3C2,#DCB2BD
55097,Portage County,WI,214.77,52.9,97,#65C7A6,#65C7A6,#E6E6E6
55099,Price County,WI,247.17,53.2,97,#5AACA4,#65C7A6,#DCB2BD
55101,Racine County,WI,214.46,50.3,97,#65C7A6,#65C7A6,#E6E6E6
55103,Richland County,WI,231.86,50.9,97,#5AACA4,#65C7A6,#DCB2BD
55105,Rock County,WI,180.59,58.5,97,#65C7A6,#65C7A6,#E6E6E6
55107,Rusk County,WI,373.82,34.6,97,#AA778E,#BDDFD6,#D47A91
55109,St. Croix County,WI,212.82,41.7,97,#8FD3C2,#8FD3C2,#E6E6E6
55111,Sauk County,WI,176.9,54.5,97,#65C7A6,#65C7A6,#E6E6E6
55113,Sawyer County,WI,271.77,50.9,97,#5AACA4,#65C7A6,#DCB2BD
55115,Shawano County,WI,261.62,44.8,97,#85B0BC,#8FD3C2,#DCB2BD
55117,Sheboygan County,WI,182.07,52.3,97,#65C7A6,#65C7A6,#E6E6E6
55119,Taylor County,WI,378.51,29.7,97,#D47A91,#E6E6E6,#D47A91
55121,Trempealeau County,WI,377.75,55,97,#42728B,#65C7A6,#D47A91
55123,Vernon County,WI,152.49,47.7,97,#8FD3C2,#8FD3C2,#E6E6E6
55125,Vilas County,WI,189.23,56.3,97,#65C7A6,#65C7A6,#E6E6E6
55127,Walworth County,WI,203.14,45.8,97,#8FD3C2,#8FD3C2,#E6E6E6
55129,Washburn County,WI,394.4,55.5,97,#42728B,#65C7A6,#D47A91
55131,Washington County,WI,152.17,49.2,97,#65C7A6,#65C7A6,#E6E6E6
55133,Waukesha County,WI,185.31,59.9,97,#65C7A6,#65C7A6,#E6E6E6
55135,Waupaca County,WI,229.46,45.5,97,#85B0BC,#8FD3C2,#DCB2BD
55137,Waushara County,WI,270.02,37.8,97,#B2B0BC,#BDDFD6,#DCB2BD
55139,Winnebago County,WI,265.26,51.6,97,#5AACA4,#65C7A6,#DCB2BD
55141,Wood County,WI,286.31,51.9,97,#5AACA4,#65C7A6,#DCB2BD
56001,Albany County,WY,257.2,45.5,96.4,#85B0BC,#8FD3C2,#DCB2BD
56003,Big Horn County,WY,551.31,29,96.4,#CD334C,#E6E6E6,#CD334C
56005,Campbell County,WY,582.64,21.9,96.4,#CD334C,#E6E6E6,#CD334C
56007,Carbon County,WY,621.62,36.7,96.4,#A52948,#BDDFD6,#CD334C
56009,Converse County,WY,839.24,26.5,96.4,#CD334C,#E6E6E6,#CD334C
56011,Crook County,WY,685.65,22.9,96.4,#CD334C,#E6E6E6,#CD334C
56013,Fremont County,WY,825.25,47.5,96.4,#6E1E45,#8FD3C2,#CD334C
56015,Goshen County,WY,582.85,31.7,96.4,#CD334C,#E6E6E6,#CD334C
56017,Hot Springs County,WY,1178.34,39.6,96.4,#A52948,#BDDFD6,#CD334C
